1	0.1
2	0.1
3	0.5
4	0.05
5	0.1
6	1.5
21	1.2
22	1.2
23	1.2
24	0.1
25	0.01
26	0.1
28	0.3
29	0.1
31	0.1
41	1.5
42	0.5
43	0.5
44	0.5
45	0.3
46	0.5
47	0.5
48	0.5
51	0.0001
54	0.0001
92	0.3
113	0.3
114	0.05
127	0.5
142	0.1
143	1.2
144	0.3
0	-9999
999	-9999
-9999	-9999
