200	0.76
201	0.76
202	0.76
300	0.76
301	0.76
302	0.76
303	0.76
401	0.76
402	0.76
403	0.76
501	0.76
502	0.76
503	0.76
601	0.76
602	0.76
603	0.76
604	0.76
605	0.76
606	0.76
607	0.76
701	0.0
702	0.0
703	0.0
704	0.0
705	0.0
801	0.76
802	0.76
803	0.76
804	0.76
805	0.76
806	0.76
807	0.76
808	0.76
809	0.76
810	0.76
811	0.76
812	0.76
813	0.76
814	0.76
815	0.76
816	0.76
817	0.76
901	0.76
902	0.76
903	0.76
