1	0
2	0
3	1
4	0
5	0
6	1
21	0
22	0
23	0
24	0
25	0
26	0
28	0
29	0
31	0
41	1
42	1
43	1
44	1
45	1
46	1
47	1
48	1
51	0
54	0
92	0
113	0
114	0
127	1
142	0
143	0
144	0
