3	1
2	1
4	1
10	1
24	1
12	1
37	1
1	1
14	1
6	1
47	0
20	0
25	1
11	1
31	1
42	1
19	1
60	1
53	1
26	1
8	1
30	0
35	0
7	1
9	1
33	1
15	1
21	1
28	1
39	1
13	1
48	1
57	1
23	1
41	1
22	0
29	1
38	1
32	1
55	0
40	1
18	1
5	1
52	1
16	1
36	1
49	0
46	1
27	1
54	1
43	1
59	1
45	1
56	0
17	1
44	1
58	1
34	1
61	0
51	1
64	1
68	1
62	1
63	1
70	1
65	1
69	1
67	1
50	1
66	1
72	1
73	1
71	1
74	1
-9999	0
