200 1.50
201 1.50
202 1.50
300 0.30
301 0.30
302 0.30
303 0.30
401 0.30
402 0.30
403 0.30
501 0.10
502 0.10
503 0.10
601 0.30
602 0.30
603 0.30
604 0.30
605 0.30
606 0.30
607 0.30
701 0.10
702 0.00
703 0.00
704 0.00
705 0.00
801 1.20
802 0.10
803 0.10
804 0.50
805 1.20
806 0.05
807 0.10
808 0.30
809 0.10
810 1.20
811 0.30
812 1.20
813 0.10
814 1.20
815 0.30
816 0.30
817 0.10
901 0.30
902 0.30
903 0.30
0	-9999
999	-9999
-9999	-9999
