1	0.5
2	0.5
3	0.5
4	0.5
5	0.5
6	0.5
21	0.5
22	0.7
23	0.6
24	0.5
25	0.5
26	0.5
28	0.5
29	0.5
31	0.5
41	0.5
42	0.5
43	0.5
44	0.5
45	0.5
46	0.5
47	0.5
48	0.5
51	0.5
54	0.5
92	0.5
113	0.5
114	0.5
127	0.5
142	0.5
143	0.5
144	0.5
999	0.5
0	0.5
-9999	-9999
