1	0.2
2	0.2
3	0
4	0.2
5	0.1
6	0
21	0.1
22	0.1
23	0.1
24	0.1
25	0.1
26	0.1
28	0.1
29	0.1
31	0.1
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
51	0.1
54	0.1
92	0.2
113	0.2
114	0.2
127	0
142	0.2
143	0.1
144	0.1
999	0
0	0
-9999	-9999
